customer_id,sales_ノートPC,購買回数_ノートPC,sales_周辺機器,購買回数_周辺機器,sales_デスクトップ,購買回数_デスクトップ,sales_タブレット,購買回数_タブレット,group
C-000344,1040800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000345,1028000.0,2.0,2460.0,1.0,0.0,0.0,0.0,0.0,3
C-000346,84800.0,1.0,3781.0,1.0,0.0,0.0,0.0,0.0,3
C-000347,0.0,0.0,0.0,0.0,364800.0,1.0,0.0,0.0,0
C-000348,126800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000350,775000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000351,0.0,0.0,0.0,0.0,174900.0,1.0,90684.0,1.0,2
C-000352,680200.0,2.0,3781.0,1.0,184800.0,1.0,0.0,0.0,3
C-000353,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000354,2114200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000355,1039200.0,2.0,0.0,0.0,1408800.0,1.0,0.0,0.0,0
C-000356,1257000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000357,0.0,0.0,0.0,0.0,0.0,0.0,124342.0,1.0,2
C-000358,365600.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000359,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000360,0.0,0.0,0.0,0.0,350400.0,1.0,0.0,0.0,0
C-000361,279900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000362,869700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000363,1239200.0,1.0,0.0,0.0,1092100.0,3.0,0.0,0.0,0
C-000364,0.0,1.0,0.0,0.0,391200.0,2.0,0.0,0.0,0
C-000365,149800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000366,462800.0,1.0,32600.0,1.0,399800.0,1.0,45342.0,1.0,2
C-000367,0.0,0.0,2831.0,1.0,0.0,0.0,0.0,0.0,3
C-000368,579800.0,1.0,0.0,0.0,849000.0,1.0,0.0,0.0,0
C-000369,0.0,0.0,0.0,0.0,554400.0,1.0,0.0,0.0,0
C-000370,1039200.0,1.0,0.0,0.0,799600.0,1.0,0.0,0.0,0
C-000371,181800.0,1.0,0.0,0.0,224800.0,1.0,0.0,0.0,0
C-000372,0.0,0.0,0.0,0.0,0.0,0.0,44910.0,1.0,2
C-000373,2777600.0,3.0,0.0,0.0,534400.0,2.0,0.0,0.0,1
C-000374,0.0,0.0,15124.0,2.0,1273300.0,2.0,215026.0,2.0,2
C-000376,0.0,0.0,0.0,0.0,1094400.0,1.0,0.0,0.0,0
C-000377,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000378,0.0,0.0,2831.0,1.0,0.0,0.0,0.0,0.0,3
C-000379,1042800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000380,1888800.0,2.0,0.0,0.0,536700.0,1.0,0.0,0.0,0
C-000381,1617600.0,2.0,25642.0,2.0,1122400.0,2.0,0.0,0.0,3
C-000382,1739620.0,4.0,0.0,0.0,4584800.0,6.0,0.0,0.0,1
C-000383,0.0,0.0,0.0,0.0,178900.0,1.0,0.0,0.0,0
C-000384,191800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000385,229900.0,1.0,0.0,0.0,1018200.0,3.0,0.0,0.0,0
C-000386,222800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000387,309600.0,1.0,7380.0,1.0,0.0,0.0,0.0,0.0,3
C-000388,0.0,0.0,3781.0,1.0,0.0,0.0,0.0,0.0,3
C-000389,828040.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000390,879200.0,1.0,0.0,0.0,134800.0,1.0,1865130.0,1.0,2
C-000391,159800.0,1.0,0.0,0.0,155800.0,1.0,0.0,0.0,0
C-000392,0.0,0.0,0.0,0.0,224800.0,1.0,0.0,0.0,0
C-000393,1986720.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000394,1508900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000395,619600.0,1.0,7611.0,1.0,1599200.0,1.0,0.0,0.0,3
C-000396,0.0,0.0,17759.0,1.0,1562300.0,2.0,0.0,0.0,3
C-000397,1911800.0,1.0,7611.0,1.0,0.0,0.0,0.0,0.0,3
C-000398,219800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000399,4501680.0,5.0,28985.0,2.0,5847800.0,3.0,0.0,0.0,1
C-000400,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000401,909000.0,1.0,3781.0,1.0,0.0,0.0,0.0,0.0,3
C-000402,0.0,0.0,16300.0,1.0,0.0,0.0,124342.0,1.0,2
C-000403,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000404,545400.0,1.0,0.0,0.0,1108800.0,1.0,0.0,0.0,0
C-000405,0.0,0.0,0.0,0.0,4777200.0,2.0,0.0,0.0,0
C-000406,363600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000407,1585100.0,2.0,2831.0,1.0,369600.0,1.0,0.0,0.0,3
C-000408,539400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000409,0.0,0.0,0.0,0.0,399800.0,1.0,0.0,0.0,0
C-000410,126800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000411,399600.0,1.0,0.0,0.0,2524000.0,2.0,0.0,0.0,0
C-000412,3130400.0,2.0,0.0,0.0,650700.0,1.0,0.0,0.0,0
C-000413,512700.0,2.0,3781.0,1.0,184800.0,1.0,0.0,0.0,3
C-000414,219800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000415,0.0,0.0,0.0,0.0,364800.0,1.0,0.0,0.0,0
C-000416,547280.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000417,0.0,0.0,0.0,0.0,1099800.0,1.0,0.0,0.0,0
C-000418,0.0,0.0,0.0,0.0,449600.0,1.0,0.0,0.0,0
C-000419,289900.0,1.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-000420,273600.0,1.0,0.0,0.0,449700.0,1.0,0.0,0.0,0
C-000421,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000422,0.0,0.0,32600.0,1.0,0.0,0.0,0.0,0.0,3
C-000423,319600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000424,0.0,0.0,0.0,0.0,0.0,0.0,14970.0,1.0,2
C-000425,0.0,0.0,0.0,0.0,154800.0,1.0,0.0,0.0,0
C-000426,289900.0,1.0,0.0,0.0,811200.0,3.0,0.0,0.0,0
C-000427,191800.0,1.0,19980.0,1.0,0.0,0.0,0.0,0.0,3
C-000428,553400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000430,0.0,0.0,0.0,0.0,155800.0,1.0,0.0,0.0,0
C-000431,363600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000432,0.0,0.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-000433,1049400.0,1.0,0.0,0.0,364800.0,2.0,0.0,0.0,0
C-000434,0.0,0.0,0.0,0.0,0.0,0.0,44910.0,1.0,2
C-000435,1603800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000436,2339100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000437,2828000.0,4.0,0.0,0.0,535200.0,2.0,0.0,0.0,1
C-000438,0.0,0.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-000440,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000441,0.0,0.0,0.0,0.0,216800.0,1.0,124342.0,1.0,2
C-000442,399600.0,1.0,0.0,0.0,1174000.0,1.0,0.0,0.0,0
C-000443,269800.0,2.0,24041.0,3.0,0.0,0.0,124342.0,1.0,3
C-000444,0.0,0.0,0.0,0.0,339600.0,1.0,0.0,0.0,0
C-000445,1357080.0,2.0,0.0,0.0,628600.0,2.0,0.0,0.0,0
C-000446,229800.0,1.0,0.0,1.0,0.0,0.0,14970.0,1.0,2
C-000447,184800.0,1.0,0.0,0.0,169800.0,1.0,0.0,0.0,0
C-000448,689400.0,1.0,0.0,0.0,673200.0,2.0,0.0,0.0,0
C-000449,2838700.0,2.0,15124.0,1.0,0.0,0.0,0.0,0.0,3
C-000450,0.0,1.0,0.0,0.0,309600.0,1.0,0.0,0.0,0
C-000451,1129200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000452,2548900.0,2.0,11343.0,1.0,1102800.0,2.0,0.0,0.0,1
C-000453,219800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000454,222800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000455,0.0,0.0,5074.0,1.0,0.0,0.0,0.0,0.0,3
C-000456,135600.0,1.0,0.0,0.0,309600.0,1.0,0.0,0.0,0
C-000457,0.0,0.0,0.0,1.0,216800.0,1.0,0.0,0.0,3
C-000458,368540.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000459,0.0,0.0,0.0,0.0,178900.0,1.0,0.0,0.0,0
C-000460,799000.0,1.0,0.0,0.0,1011300.0,2.0,0.0,0.0,0
C-000461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000462,876800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000463,296220.0,1.0,15124.0,1.0,0.0,0.0,497368.0,1.0,2
C-000464,129800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000465,0.0,0.0,59940.0,1.0,554400.0,1.0,0.0,0.0,3
C-000466,136800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000467,0.0,0.0,0.0,0.0,194800.0,2.0,0.0,0.0,0
C-000468,2783700.0,4.0,0.0,0.0,1108800.0,2.0,0.0,0.0,1
C-000469,869000.0,1.0,32600.0,1.0,1918800.0,1.0,0.0,0.0,3
C-000470,2857400.0,1.0,0.0,0.0,1084500.0,1.0,0.0,0.0,0
C-000471,0.0,0.0,2460.0,2.0,0.0,1.0,44910.0,1.0,3
C-000472,811940.0,7.0,0.0,0.0,0.0,0.0,248684.0,1.0,2
C-000473,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000474,0.0,0.0,0.0,1.0,0.0,0.0,45342.0,1.0,2
C-000475,757000.0,4.0,16300.0,1.0,0.0,0.0,0.0,0.0,3
C-000476,1299000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000477,809400.0,1.0,0.0,0.0,1798400.0,2.0,0.0,0.0,0
C-000478,1358400.0,1.0,0.0,0.0,1789080.0,4.0,0.0,0.0,1
C-000479,744000.0,2.0,33972.0,1.0,0.0,0.0,0.0,0.0,3
C-000480,4157800.0,4.0,0.0,0.0,6598800.0,2.0,181368.0,1.0,1
C-000481,1049400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000482,1445720.0,3.0,0.0,0.0,1965900.0,4.0,248684.0,1.0,1
C-000483,1043000.0,4.0,0.0,0.0,216900.0,1.0,0.0,0.0,0
C-000484,0.0,0.0,0.0,0.0,309600.0,1.0,0.0,0.0,0
C-000485,1285520.0,3.0,0.0,0.0,1419200.0,2.0,45342.0,1.0,2
C-000486,169800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000487,309800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000488,2276400.0,4.0,10148.0,1.0,3122600.0,3.0,1176104.0,2.0,1
C-000489,1101400.0,2.0,0.0,0.0,350400.0,1.0,0.0,0.0,0
C-000490,0.0,0.0,32600.0,1.0,350400.0,1.0,0.0,0.0,3
C-000491,470400.0,5.0,0.0,0.0,0.0,1.0,45342.0,1.0,2
C-000492,0.0,0.0,0.0,0.0,0.0,0.0,90684.0,1.0,2
C-000493,0.0,0.0,0.0,0.0,554400.0,1.0,0.0,0.0,0
C-000494,890000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000495,479400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000496,0.0,0.0,0.0,0.0,234800.0,1.0,0.0,0.0,0
C-000497,449400.0,2.0,0.0,0.0,169800.0,2.0,0.0,0.0,0
C-000498,0.0,0.0,0.0,0.0,216900.0,1.0,0.0,0.0,0
C-000499,578340.0,3.0,16300.0,1.0,2216800.0,2.0,0.0,0.0,1
C-000500,319600.0,1.0,0.0,0.0,482600.0,2.0,0.0,0.0,0
C-000501,0.0,0.0,0.0,0.0,1484000.0,2.0,0.0,0.0,0
C-000502,0.0,0.0,0.0,0.0,0.0,0.0,14970.0,1.0,2
C-000503,1049400.0,1.0,0.0,0.0,0.0,0.0,90684.0,1.0,2
C-000504,1159000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000505,1230780.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000506,74800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000507,0.0,0.0,0.0,0.0,1279200.0,1.0,0.0,0.0,0
C-000508,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000509,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-000510,509400.0,1.0,0.0,0.0,699600.0,1.0,90684.0,1.0,2
C-000511,296220.0,1.0,0.0,0.0,389600.0,1.0,0.0,0.0,0
C-000512,0.0,0.0,0.0,0.0,644500.0,2.0,74850.0,1.0,2
C-000513,579800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000515,349800.0,1.0,0.0,0.0,319800.0,1.0,0.0,0.0,0
C-000516,349800.0,1.0,0.0,0.0,0.0,0.0,248684.0,1.0,2
C-000517,369800.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-000518,1618800.0,1.0,3690.0,1.0,0.0,0.0,0.0,0.0,3
C-000519,539600.0,1.0,0.0,0.0,1373000.0,2.0,0.0,0.0,0
C-000520,2199100.0,3.0,7562.0,1.0,0.0,0.0,0.0,0.0,3
C-000522,579800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000523,5527700.0,4.0,0.0,0.0,846400.0,2.0,0.0,0.0,1
C-000524,224400.0,1.0,48900.0,1.0,0.0,0.0,0.0,0.0,3
C-000525,364700.0,2.0,2537.0,1.0,349800.0,2.0,0.0,0.0,3
C-000526,0.0,0.0,0.0,0.0,674400.0,1.0,0.0,0.0,0
C-000527,0.0,0.0,0.0,0.0,357800.0,1.0,29940.0,1.0,2
C-000528,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000529,1888600.0,1.0,1230.0,1.0,729600.0,1.0,0.0,0.0,3
C-000530,0.0,0.0,0.0,0.0,0.0,0.0,124342.0,1.0,2
C-000531,199800.0,1.0,0.0,0.0,1459200.0,1.0,0.0,0.0,0
C-000532,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-000534,722240.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000535,0.0,0.0,0.0,0.0,154800.0,1.0,0.0,0.0,0
C-000536,191800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000537,649000.0,1.0,0.0,0.0,1094400.0,1.0,0.0,0.0,0
C-000538,84800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000540,1081200.0,3.0,1230.0,1.0,339600.0,3.0,0.0,0.0,1
C-000541,229800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000542,462800.0,1.0,0.0,0.0,686700.0,1.0,0.0,0.0,0
C-000543,199800.0,1.0,2831.0,1.0,0.0,0.0,0.0,0.0,3
C-000544,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000545,0.0,0.0,0.0,0.0,1634100.0,2.0,0.0,0.0,0
C-000546,1050700.0,2.0,3690.0,1.0,0.0,0.0,0.0,0.0,3
C-000547,0.0,0.0,0.0,0.0,433800.0,1.0,0.0,0.0,0
C-000548,351600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000549,1947000.0,2.0,0.0,0.0,11914400.0,3.0,0.0,0.0,1
C-000550,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000551,0.0,0.0,0.0,0.0,71800.0,2.0,0.0,0.0,0
C-000552,469400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000553,0.0,1.0,0.0,0.0,0.0,0.0,90684.0,1.0,2
C-000554,219800.0,1.0,0.0,0.0,178900.0,1.0,0.0,0.0,0
C-000555,539600.0,1.0,0.0,0.0,89940.0,1.0,0.0,0.0,0
C-000556,579800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000557,219800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000558,197480.0,2.0,0.0,0.0,216800.0,1.0,226710.0,1.0,2
C-000559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000560,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-000561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-000562,169800.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-000563,0.0,0.0,0.0,0.0,433800.0,1.0,0.0,0.0,0
C-000564,191800.0,1.0,0.0,0.0,808480.0,3.0,181368.0,1.0,2
C-000565,0.0,0.0,0.0,0.0,1824000.0,1.0,0.0,0.0,0
C-000566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000567,74800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000568,3021200.0,3.0,164760.0,2.0,450500.0,2.0,0.0,0.0,3
C-000569,349800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000570,349800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000571,197480.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-000572,512700.0,2.0,0.0,0.0,729600.0,2.0,0.0,0.0,0
C-000573,471200.0,2.0,3781.0,1.0,216900.0,2.0,14970.0,1.0,2
C-000574,1397600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000575,727200.0,1.0,0.0,0.0,2262200.0,2.0,0.0,0.0,0
C-000576,459800.0,1.0,0.0,0.0,1238400.0,1.0,0.0,0.0,0
C-000577,67800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000578,197480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000579,1109500.0,2.0,0.0,0.0,3193200.0,2.0,0.0,0.0,0
C-000580,0.0,0.0,26467.0,1.0,7686000.0,3.0,0.0,0.0,1
C-000581,1449500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000582,269800.0,1.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-000583,579800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000584,691180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000585,1624600.0,2.0,79920.0,1.0,3099400.0,3.0,29940.0,1.0,1
C-000586,0.0,0.0,7611.0,1.0,1735200.0,1.0,0.0,0.0,3
C-000587,1245400.0,3.0,0.0,0.0,309600.0,1.0,0.0,0.0,0
C-000588,203400.0,1.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-000589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000590,191800.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-000591,644600.0,3.0,0.0,0.0,234800.0,1.0,0.0,0.0,0
C-000592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000593,0.0,0.0,1230.0,1.0,0.0,0.0,124342.0,1.0,2
C-000594,219800.0,1.0,0.0,0.0,178900.0,1.0,0.0,0.0,0
C-000596,870200.0,2.0,0.0,0.0,1558400.0,1.0,497368.0,1.0,2
C-000597,0.0,0.0,51284.0,2.0,674400.0,1.0,0.0,0.0,3
C-000598,0.0,0.0,18905.0,1.0,1599200.0,1.0,0.0,0.0,3
C-000599,0.0,0.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-000600,2446400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000601,489700.0,2.0,0.0,0.0,1548800.0,2.0,45342.0,1.0,2
C-000602,98740.0,1.0,0.0,0.0,584800.0,1.0,0.0,0.0,0
C-000603,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000604,2506000.0,2.0,0.0,0.0,1602300.0,1.0,0.0,0.0,0
C-000605,1483200.0,2.0,79920.0,1.0,907800.0,2.0,0.0,0.0,3
C-000606,231400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000607,0.0,0.0,16300.0,1.0,0.0,0.0,0.0,0.0,3
C-000608,154800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000609,0.0,1.0,0.0,0.0,434800.0,1.0,0.0,0.0,0
C-000610,2744700.0,2.0,0.0,0.0,2608800.0,1.0,0.0,0.0,0
C-000611,858600.0,2.0,0.0,0.0,3936600.0,4.0,0.0,0.0,1
C-000612,1733980.0,2.0,0.0,0.0,584000.0,1.0,0.0,0.0,0
C-000613,1108900.0,4.0,0.0,0.0,319800.0,2.0,0.0,0.0,1
C-000614,925600.0,1.0,0.0,0.0,584800.0,1.0,0.0,0.0,0
C-000615,0.0,0.0,0.0,0.0,194800.0,1.0,0.0,0.0,0
C-000616,0.0,0.0,0.0,0.0,619200.0,1.0,0.0,0.0,0
C-000617,3063000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000618,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000619,1090800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000620,296220.0,1.0,0.0,0.0,774000.0,1.0,0.0,0.0,0
C-000621,184800.0,1.0,0.0,0.0,309600.0,1.0,0.0,0.0,0
C-000622,3038300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000623,339600.0,1.0,7562.0,1.0,0.0,0.0,0.0,0.0,3
C-000624,309800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000625,0.0,0.0,0.0,0.0,0.0,0.0,90684.0,1.0,2
C-000626,0.0,0.0,0.0,0.0,216800.0,1.0,0.0,0.0,0
C-000627,299600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000628,0.0,0.0,0.0,0.0,89940.0,1.0,0.0,0.0,0
C-000630,1151000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000631,0.0,0.0,0.0,0.0,269600.0,1.0,0.0,0.0,0
C-000632,431200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000633,0.0,0.0,0.0,0.0,0.0,0.0,90684.0,1.0,2
C-000634,809500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000635,309600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000637,493700.0,1.0,0.0,0.0,134800.0,1.0,0.0,0.0,0
C-000638,969200.0,2.0,0.0,0.0,554400.0,1.0,0.0,0.0,0
C-000639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000640,1398600.0,1.0,0.0,0.0,6498800.0,2.0,0.0,0.0,0
C-000641,279900.0,1.0,16300.0,1.0,0.0,0.0,0.0,0.0,3
C-000642,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000643,2149400.0,2.0,0.0,0.0,467400.0,1.0,0.0,0.0,0
C-000644,199800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000645,679200.0,1.0,0.0,0.0,1809200.0,2.0,0.0,0.0,0
C-000646,0.0,0.0,2537.0,2.0,0.0,0.0,45342.0,1.0,3
C-000647,779400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000648,439600.0,1.0,0.0,0.0,1168800.0,1.0,0.0,0.0,0
C-000649,2215600.0,4.0,8493.0,1.0,2163200.0,2.0,0.0,0.0,1
C-000650,98740.0,1.0,0.0,0.0,155800.0,1.0,0.0,0.0,0
C-000651,0.0,0.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-000652,1263600.0,2.0,0.0,0.0,619200.0,1.0,0.0,0.0,0
C-000653,0.0,0.0,0.0,0.0,389600.0,1.0,0.0,0.0,0
C-000654,2915800.0,5.0,0.0,0.0,2362900.0,5.0,90684.0,1.0,1
C-000655,0.0,0.0,16300.0,1.0,459540.0,3.0,0.0,0.0,3
C-000656,575400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000657,1399500.0,1.0,0.0,0.0,3017600.0,2.0,0.0,0.0,0
C-000658,319600.0,1.0,15124.0,1.0,0.0,0.0,0.0,0.0,3
C-000659,0.0,0.0,0.0,0.0,194800.0,1.0,0.0,0.0,0
C-000660,0.0,0.0,0.0,0.0,0.0,0.0,14970.0,1.0,2
C-000661,199800.0,1.0,2831.0,1.0,319800.0,1.0,0.0,0.0,3
C-000662,1220400.0,1.0,32600.0,1.0,0.0,0.0,0.0,0.0,3
C-000663,619600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000664,445600.0,1.0,0.0,0.0,3299400.0,1.0,0.0,0.0,0
C-000665,199800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000666,1602800.0,2.0,0.0,0.0,801600.0,2.0,0.0,0.0,0
C-000667,0.0,0.0,32600.0,1.0,0.0,0.0,0.0,0.0,3
C-000668,253600.0,1.0,0.0,0.0,1599200.0,1.0,0.0,0.0,0
C-000669,0.0,0.0,0.0,0.0,464400.0,1.0,0.0,0.0,0
C-000670,3928100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000671,659500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000672,729000.0,2.0,0.0,0.0,902000.0,2.0,0.0,0.0,0
C-000673,11712740.0,4.0,79920.0,1.0,0.0,0.0,0.0,0.0,1
C-000674,0.0,0.0,0.0,1.0,0.0,0.0,45342.0,1.0,2
C-000675,349800.0,1.0,0.0,0.0,1279680.0,2.0,124342.0,1.0,2
C-000677,0.0,0.0,0.0,0.0,319800.0,1.0,0.0,0.0,0
C-000678,361600.0,2.0,0.0,0.0,174900.0,1.0,89820.0,1.0,2
C-000680,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000681,619600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000682,754300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000683,74800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000684,0.0,0.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-000685,1630500.0,2.0,0.0,0.0,179880.0,1.0,0.0,0.0,0
C-000686,1378800.0,2.0,11343.0,1.0,0.0,0.0,482928.0,2.0,2
C-000687,1278400.0,2.0,5662.0,1.0,0.0,1.0,0.0,0.0,3
C-000688,159800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-000689,0.0,0.0,6318.0,2.0,404400.0,1.0,0.0,0.0,3
C-000690,0.0,0.0,0.0,0.0,216800.0,1.0,0.0,0.0,0
C-000691,778240.0,6.0,1230.0,1.0,628600.0,2.0,278624.0,3.0,2
C-000692,433300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
